"Listing Number","Parcel ID","Short Address","Sold Price","SqFt - Living","Days On Market","SqFt - Total","List Price","Listing Date","Under Contract Date","Sold Date","Cancel Date","Expiration Date","Withdrawn Date","Temp Off Market Date","Subdivision","Under Contract Type","Statistical Listing Entry","Status","Status Change Date","Original List Price","Go Active Date","Expected Closing Date","Fallthrough Date"
"RX-10709337","73414423070001010","11471 Beacon Pointe Lane","480000.00","1805.00","2","2520.00","459000.00","2021-04-16","2021-04-22","2021-06-16","","","","","ORANGE POINT TR C","","N","C","2021-06-16","459000.00","2021-04-20","2021-06-10",""
"RX-10711616","73414404010510190","14144 Aster Avenue","475000.00","2221.00","6","3203.00","469000.00","2021-04-28","2021-05-04","2021-06-16","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2021-06-17","469000.00","","2021-06-17",""
"RX-10710190","73414404010700080","1626 Hollyhock Road","450000.00","1636.00","5","2410.00","449900.00","2021-04-22","2021-04-27","2021-06-04","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2021-06-17","449900.00","","2021-06-03",""
"RX-10669454","73414415070000290","2490 Players Court","1175000.00","3376.00","164","3956.00","1199500.00","2020-11-07","2021-04-20","2021-06-17","","","","","EAGLES LANDING OF P B POLO AND COUNTRY CLUB","","N","C","2021-06-17","1350000.00","","2021-06-30",""
"RX-10511599","73414415210000170","12356 Cypress Island Way","8600000.00","7251.00","830","9260.00","8975000.00","2019-03-10","2021-06-17","2021-06-17","","","","","CYPRESS ISLAND OF PALM BEACH POLO & COUN","","N","C","2021-06-17","8995000.00","","2021-06-17",""
"RX-10511600","73414415210000160","12338 Cypress Island Way","8250000.00","6661.00","807","9327.00","8495000.00","2019-03-10","2021-05-25","2021-06-10","","","","","CYPRESS ISLAND OF PALM BEACH POLO & COUN","","N","C","2021-06-17","8995000.00","","2021-06-10",""
"RX-10711868","73424417060018400","9113 Dupont Place","515000.00","2979.00","3","3318.00","510000.00","2021-04-28","2021-05-01","2021-06-14","","","","","OLYMPIA - BRYDEN","","N","C","2021-06-18","499000.00","","2021-06-25",""
"RX-10684575","73414429010000010","4980 Stables Way","3250000.00","2568.00","34","4531.00","3600000.00","2021-01-14","2021-02-17","2021-06-17","","","","","PALM BEACH POINT EAST","","N","C","2021-06-18","3600000.00","","",""
"RX-10699442","73414404010400010","13655 Jonquil Place","500000.00","2081.00","3","2721.00","469900.00","2021-03-12","2021-03-18","2021-05-28","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2021-06-18","469900.00","2021-03-15","",""
"RX-10707472","73414407090000550","2447 Country Golf Drive","488000.00","2125.00","-1","3088.00","475000.00","2021-04-13","2021-04-28","2021-06-18","","","","","LAKEFIELD OF THE LANDINGS AT WELLINGTON 2A","","N","C","2021-06-18","475000.00","2021-04-29","2021-06-18",""
"RX-10693536","73414334010030130","12287 Quercus Lane","1399000.00","4397.00","113","8047.00","1399000.00","2021-02-18","2021-06-11","2021-06-18","","","","","PINEWOOD EAST OF WELLINGTON","","N","C","2021-06-18","1499000.00","","2021-06-18",""
"RX-10721506","73414411050050360","1526 Red Pine Trail","415000.00","1564.00","4","2119.00","389000.00","2021-06-03","2021-06-07","2021-06-17","","","","","EASTWOOD OF WELLINGTON 3","","N","C","2021-06-18","389000.00","","2021-06-17",""
"RX-10706504","73414403090130130","12706 Headwater Circle","530000.00","3408.00","23","4917.00","560000.00","2021-04-09","2021-05-08","2021-06-18","","","","","The Island","","N","C","2021-06-19","560000.00","","2021-06-18",""
"RX-10694951","73424417020012230","3106 Hartridge Terrace","615000.00","3438.00","-20","4119.00","625000.00","2021-02-24","2021-05-04","2021-06-18","","","","","OLYMPIA 2","","N","C","2021-06-20","625000.00","","2021-06-18",""
"RX-10692574","73414406020000220","17182 Gulf Pine Circle","799000.00","3253.00","12","4678.00","799000.00","2021-02-15","2021-03-04","2021-06-21","","","","","BINKS FOREST OF THE LANDINGS AT WELLINGTON","","N","C","2021-06-21","799000.00","","",""
"RX-10717662","73414409020360140","2073 Amesbury Circle","596000.00","2672.00","3","3630.00","579000.00","2021-05-20","2021-05-23","2021-06-18","","","","","GREENVIEW SHORES","","N","C","2021-06-21","579000.00","","2021-06-18",""
"RX-10639576","73424407050022170","9905 Via Grande W","395000.00","2364.00","297","3036.00","405000.00","2020-07-17","2021-05-10","2021-06-11","","","","","BUENA VIDA","","N","C","2021-06-21","410000.00","","2021-06-11",""
"FX-10283632","73414404010710410","1483 Hollyhock Road","473000.00","1842.00","5","2899.00","469900.00","2021-05-08","2021-05-13","2021-06-18","","","","","SUGAR POND MANOR","","","C","2021-06-21","469000.00","","2021-06-18",""
"RX-10722908","73414404010700020","1520 Hollyhock Road","510000.00","1869.00","3","2695.00","510000.00","2021-06-10","2021-06-13","2021-06-21","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2021-06-21","510000.00","","2021-06-30",""
"RX-10704500","72414401010100010","220 Kensington Way","480500.00","3296.00","22","3981.00","475000.00","2021-04-01","2021-05-04","2021-06-21","","","","","Victoria Grove","","N","C","2021-06-22","475000.00","","2021-06-21",""
"RX-10715349","73414423080000110","3808 Miramontes Circle","435000.00","2051.00","8","2576.00","449900.00","2021-05-10","2021-05-18","2021-06-16","","","","","ORANGE POINT TR A","","N","C","2021-06-22","449900.00","","2021-05-18",""
"RX-10707917","73414403080080040","808 Windtree Way","435000.00","1841.00","18","2413.00","449000.00","2021-04-14","2021-05-04","2021-06-21","","","","","PINEWOOD EAST 2 OF WELLINGTON","","N","C","2021-06-22","449000.00","","2021-06-21",""
"RX-10712529","73414332030020010","14784 Ranchwood Court","700000.00","2809.00","0","3680.00","699900.00","2021-04-30","2021-04-30","2021-06-22","","","","","PADDOCK PARK 1 OF WELLINGTON","","N","C","2021-06-22","699900.00","","2021-06-21",""
"RX-10711242","73414410030010150","1400 Sailboat Circle","875000.00","2330.00","24","2770.00","875000.00","2021-04-26","2021-05-23","2021-06-18","","","","","SAILBOAT POINT OF WELLINGTON","","N","C","2021-06-23","875000.00","","2021-06-18",""
"RX-10709499","73414403030010090","12289 Old Country Road N","567000.00","2303.00","20","3194.00","585000.00","2021-04-20","2021-05-18","2021-06-23","","","","","PINEWOOD EAST 2 OF WELLINGTON","","N","C","2021-06-23","650000.00","2021-04-28","2021-06-30",""
"RX-10715396","73414403110010110","95 Saint Davids Way","617000.00","2530.00","8","3374.00","600000.00","2021-05-12","2021-05-20","2021-06-22","","","","","PINES OF WELLINGTON","","N","C","2021-06-23","600000.00","","2021-06-25",""
"RX-10683060","73424417020010490","9512 Phipps Lane","899000.00","4065.00","98","4829.00","899000.00","2021-01-08","2021-05-07","2021-06-23","","","","","OLYMPIA 2","","N","C","2021-06-23","950000.00","2021-01-22","2021-06-22",""
"RX-10711958","73414426020001510","11122 Laurel Walk Road","674900.00","2951.00","10","3814.00","674900.00","2021-04-27","2021-05-07","2021-06-24","","","","","ORANGE GROVE EST","","N","C","2021-06-24","674900.00","","2021-06-24",""
"RX-10706939","73414404010420110","1021 Cherry Lane","517800.00","2492.00","39","3554.00","524777.00","2021-04-10","2021-05-19","2021-06-24","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2021-06-24","524777.00","","2021-06-25",""
"RX-10713425","73414409030000890","2063 Sunderland Avenue","827000.00","3581.00","6","4642.00","849000.00","2021-05-03","2021-05-09","2021-06-25","","","","","Polo West Estates","","N","C","2021-06-25","849000.00","","2021-06-15",""
"RX-10714870","73414332030150020","495 Pinto Circle","655000.00","2299.00","8","3126.00","669000.00","2021-05-06","2021-05-14","2021-06-25","","","","","PADDOCK PARK 1 OF WELLINGTON","","N","C","2021-06-25","669000.00","","2021-06-25",""
"RX-10720207","73414411020010010","1236 Kinglet Terrace","531000.00","2563.00","0","3030.00","515000.00","2021-05-30","2021-05-30","2021-06-23","","","","","EASTWOOD OF WELLINGTON","","N","C","2021-06-25","515000.00","","2021-06-23",""
"RX-10715892","73414423090000530","11148 Narragansett Bay Court","592500.00","3032.00","5","4192.00","550000.00","2021-05-13","2021-05-18","2021-06-25","","","","","Grand Isles","","N","C","2021-06-25","550000.00","","2021-06-25",""
"RX-10686207","73424407050011010","8645 Via Brilliante","435000.00","2364.00","109","3036.00","440000.00","2021-01-21","2021-05-10","2021-06-15","","","","","BUENA VIDA","","N","C","2021-06-25","440000.00","","2021-06-15",""
"RX-10706959","73414404010010160","916 Sage Avenue","460000.00","2432.00","6","2980.00","449000.00","2021-04-10","2021-04-23","2021-06-25","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2021-06-25","449000.00","2021-04-16","2021-05-31",""
"RX-10714601","73414426020000110","4305 Wellington Shores Drive","715000.00","3245.00","3","4197.00","724999.00","2021-05-08","2021-05-11","2021-06-21","","","","","WELLINGTON SHORES","","N","C","2021-06-26","724999.00","","2021-06-21",""
"RX-10712123","73414411050070090","1655 Old Cypress Trail","520000.00","2456.00","16","3162.00","515000.00","2021-04-27","2021-05-28","2021-06-25","","","","","EASTWOOD OF WELLINGTON 3","","N","C","2021-06-26","515000.00","2021-05-15","2021-06-25",""
"RX-10712699","73424417020009920","2987 Shaughnessy Drive","530000.00","3035.00","6","4422.00","519900.00","2021-05-01","2021-05-10","2021-06-25","","","","","OLYMPIA 2","","N","C","2021-06-27","519900.00","2021-05-04","2021-06-30",""
"RX-10678543","73414415070000330","2458 Players Court","1250000.00","3224.00","143","3913.00","1595000.00","2020-12-14","2021-05-06","2021-06-28","","","","","EAGLES LANDING OF P B POLO AND COUNTRY CLUB","","N","C","2021-06-28","1595000.00","","2021-06-21",""
"RX-10711474","73414408010340010","14932 Paddock Drive","2300000.00","4668.00","50","5455.00","2700000.00","2021-04-26","2021-06-15","2021-06-25","","","","","PADDOCK PARK 2 OF WELLINGTON","","N","C","2021-06-28","2700000.00","","2021-06-25",""
"RX-10707345","73414422010001040","12478 Equine Lane","1200000.00","4879.00","11","6122.00","1195000.00","2021-04-12","2021-04-23","2021-06-28","","","","","EQUESTRIAN CLUB","","N","C","2021-06-28","1195000.00","","2021-06-23",""
"RX-10718222","73414402030050170","1030 Hickory Trail","405000.00","1906.00","2","2664.00","399000.00","2021-05-21","2021-05-25","2021-06-28","","","","","SOUTH SHORE 4 OF WELLINGTON","","N","C","2021-06-29","399000.00","2021-05-24","2021-06-30",""
"RX-10717125","73414403170120020","1170 Aviary Road","365000.00","1608.00","11","2182.00","380000.00","2021-05-18","2021-05-29","2021-06-29","","","","","EMERALD FOREST OF WELLINGTON","","N","C","2021-06-29","380000.00","","2021-06-30",""
"FX-10276936","73414402010040120","703 W Rambling Drive","500000.00","2664.00","81","4057.00","499000.00","2021-03-21","2021-06-10","2021-06-28","","","","","Palm Beach Little Ranches","","","C","2021-06-29","499000.00","","2021-07-07",""
"RX-10718497","00414424010000750","10682 Paso Fino Drive","520000.00","2465.00","3","3141.00","489000.00","2021-05-23","2021-05-26","2021-06-29","","","","","WHITEHORSE ESTATES","","N","C","2021-06-29","489000.00","","2021-07-02",""
"RX-10715365","73424417020016150","2709 Treanor Terrace","940000.00","4034.00","3","4915.00","1000000.00","2021-05-12","2021-05-15","2021-06-29","","","","","OLYMPIA","","N","C","2021-06-29","1000000.00","","2021-06-29",""
"RX-10698548","73414406030001660","823 Cedar Cove Road","710000.00","2815.00","60","3904.00","725000.00","2021-03-08","2021-05-07","2021-06-28","","","","","BINKS FOREST OF THE LANDINGS AT WELLINGTON 3","","N","C","2021-06-29","739000.00","","2021-06-24",""
"RX-10723613","73414412040000200","1620 Oak Berry Circle","350000.00","1472.00","2","1904.00","365000.00","2021-06-12","2021-06-14","2021-06-28","","","","","WELLINGTONS EDGE PAR 76 PH 2A","","N","C","2021-06-30","365000.00","","2021-07-30",""
"RX-10724067","73414332030190050","14727 Horseshoe Trace","945000.00","3535.00","0","6863.00","999000.00","2021-06-14","2021-06-14","2021-06-22","","","","","Paddock Park 1","","N","C","2021-06-30","999000.00","","2021-06-25",""
"RX-10717205","73414404010740390","1935 Primrose Lane","545000.00","2119.00","7","2816.00","559000.00","2021-05-18","2021-05-25","2021-06-30","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2021-06-30","559000.00","","2021-06-30",""
"RX-10709177","73414418010100030","2940 Cessna Way","912000.00","3297.00","8","4659.00","885500.00","2021-04-19","2021-04-27","2021-06-30","","","","","WELLINGTON AERO CLUB OF THE LANDINGS AT WELLINGTON","","N","C","2021-06-30","885000.00","","2021-06-15",""
"RX-10704147","73414403170040110","1040 Lake Breeze Drive","450000.00","1857.00","0","2580.00","450000.00","2021-03-31","2021-03-31","2021-04-30","","","","","EMERALD FOREST OF WELLINGTON","","N","C","2021-07-01","450000.00","","2021-04-30",""
"RX-10704915","73424417020012070","3010 Hartridge Terrace","900000.00","4215.00","6","5367.00","899000.00","2021-04-02","2021-04-08","2021-06-25","","","","","OLYMPIA","","N","C","2021-07-01","899000.00","","2021-05-18",""
"RX-10712701","73414404010740410","1921 Primrose Lane","640000.00","2143.00","26","3014.00","730000.00","2021-05-01","2021-05-27","2021-07-01","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2021-07-01","730000.00","","2021-06-29",""
"RX-10712781","73414404010450040","13595 Exotica Lane","600000.00","2558.00","6","3423.00","575000.00","2021-04-30","2021-05-12","2021-06-15","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2021-07-01","575000.00","2021-05-06","2021-06-15",""
"RX-10708501","73414409040001400","1665 Weather Vane Place","375000.00","1658.00","18","2128.00","355000.00","2021-04-16","2021-06-10","2021-07-01","","","","","MEADOWLAND COVE 1 OF WELLINGTON","","N","C","2021-07-01","337000.00","","2021-06-30",""
"RX-10721783","73414408010350020","14831 Draft Horse Lane","899900.00","2657.00","3","3947.00","899900.00","2021-06-04","2021-06-07","2021-07-01","","","","","PADDOCK PARK 2 OF WELLINGTON","","N","C","2021-07-01","899900.00","","2021-06-30",""
"RX-10719134","73414410300000990","1395 Waterway Cove Drive","400000.00","1600.00","5","2265.00","379000.00","2021-05-26","2021-05-31","2021-07-01","","","","","WATERWAY COVE OF WELLINGTON","","N","C","2021-07-01","379000.00","","2021-06-30",""
"RX-10710716","73414410010250080","1245 Mystic Way","385018.00","1897.00","42","2804.00","370000.00","2021-04-20","2021-06-01","2021-06-24","","","","","SOUTH SHORE NO 1 OF WELLINGTON","","N","C","2021-07-02","370000.00","","2021-06-24",""
"RX-10720106","73414411090000560","11948 Donlin Drive","480000.00","2194.00","4","2838.00","425000.00","2021-05-29","2021-06-02","2021-06-29","","","","","PARK PLACE OF WELLINGTON","","N","C","2021-07-02","425000.00","","2021-06-21",""
"RX-10697055","73414403090130090","12720 Headwater Circle","670000.00","3154.00","0","4347.00","675000.00","2021-03-04","2021-03-04","2021-06-30","","","","","ISLAND OF WELLINGTON","","N","C","2021-07-02","675000.00","","",""
"RX-10717996","73414409020210090","1732 Farmington Circle","570000.00","2316.00","16","3150.00","595000.00","2021-05-20","2021-06-05","2021-06-30","","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","C","2021-07-02","595000.00","","2021-06-30",""
"FX-10288428","73414410290000870","2055 Cross Breeze Drive","420000.00","1712.00","2","","398900.00","2021-06-10","2021-06-12","2021-07-02","","","","","Wellington Tr 43","","","C","2021-07-02","398900.00","","2021-06-28",""
"RX-10700042","73424418020002670","2233 Merriweather Way","595000.00","3094.00","4","4457.00","595000.00","2021-03-16","2021-04-10","2021-06-30","","","","","OLYMPIA","","N","C","2021-07-03","595000.00","2021-04-06","2021-06-25",""
"RX-10708313","73414410030020010","1333 Sailboat Circle","580000.00","2892.00","3","3230.00","549900.00","2021-04-15","2021-04-18","2021-06-18","","","","","SAILBOAT POINT OF WELLINGTON","","N","C","2021-07-03","549900.00","","2021-06-01",""
"RX-10727071","73414415080000470","12629 Mallet Circle","885000.00","2176.00","2","2932.00","885000.00","2021-06-25","2021-06-27","2021-07-02","","","","","CHUKKER COVE P B POLO & CNTRY CLUB WELL","","N","C","2021-07-03","885000.00","","2021-07-02",""
"RX-10717593","73414407020020010","15575 Cedar Bluff Place","710000.00","3183.00","3","4168.00","699999.00","2021-05-19","2021-05-22","2021-06-30","","","","","MEADOW WOOD OF THE LANDINGS AT WELLINGTO","","N","C","2021-07-04","699999.00","","2021-06-30",""
"RX-10712002","73424417050005490","8297 Xanthus Lane","535000.00","2001.00","5","2687.00","499999.00","2021-04-29","2021-05-04","2021-06-30","","","","","VILLAGEWALK OF WELLINGTON 4","","N","C","2021-07-04","499999.00","2021-04-29","2021-06-30",""
"RX-10711487","73414424050000540","10325 Medicis Place","675000.00","3576.00","15","4543.00","675000.00","2021-04-27","2021-05-12","2021-07-01","","","","","VERSAILLES","","N","C","2021-07-05","675000.00","","2021-06-30",""
"RX-10712490","73414411030050010","1154 Jackpine Street","400000.00","1578.00","12","2412.00","410000.00","2021-04-30","2021-05-18","2021-07-01","","","","","EASTWOOD OF WELLINGTON 2","","N","C","2021-07-05","410000.00","","2021-06-30",""
"RX-10707634","73414426060000230","4647 Windward Cove Lane","731000.00","3375.00","21","4471.00","729000.00","2021-04-13","2021-05-07","2021-07-02","","","","","ISLES AT WELLINGTON 5","","N","C","2021-07-05","729000.00","","2021-06-21",""
"RX-10718749","73414409040001080","12969 Meadowbreeze Drive","405000.00","1658.00","3","2128.00","389900.00","2021-05-24","2021-05-27","2021-07-02","","","","","MEADOWLAND COVE 1 OF WELLINGTON","","N","C","2021-07-06","389900.00","","2021-06-29",""
"RX-10716032","73414404010210020","511 Juniper Place","450000.00","1502.00","3","2272.00","439900.00","2021-05-14","2021-05-17","2021-06-30","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2021-07-06","439900.00","","2021-06-21",""
