"Listing Number","Parcel ID","Short Address","Sold Price","SqFt - Living","Days On Market","SqFt - Total","List Price","Listing Date","Under Contract Date","Sold Date","Cancel Date","Expiration Date","Withdrawn Date","Temp Off Market Date","Subdivision","Under Contract Type","Statistical Listing Entry","Status","Status Change Date","Original List Price","Go Active Date","Expected Closing Date","Fallthrough Date"
"RX-10569231","73414404010380030","13521 Exotica Lane Lane","","1841.00","183","1841.00","389000.00","2019-10-12","","","","","","","Sugar Pond Manor of Wellington","","N","E","2020-04-12","389000.00","","",""
"RX-10601701","73414407020040170","15185 Meadow Wood Drive","","2313.00","63","3234.00","498000.00","2020-02-17","","","","","","","MEADOW WOOD OF THE LANDINGS AT WELLINGTO","","N","E","2020-04-20","525000.00","","",""
"RX-10594366","73414426050000660","11587 Manatee Bay Lane","","4334.00","84","5751.00","665900.00","2020-01-22","","","","","","","ISLES AT WELLINGTON 4","","N","E","2020-04-15","665900.00","","",""
"FX-10211089","73414424050000970","3421 Collonade Drive","","3428.00","91","4420.00","639000.00","2020-01-16","","","","","","","Versailles PUD","","","E","2020-04-17","639000.00","","",""
"RX-10578918","73414413080000150","3352 Siena Circle","","3220.00","134","4458.00","786500.00","2019-11-18","","","","","2020-03-31","","Castellina","","N","E","2020-04-16","779000.00","","",""
"RX-10570735","73414404010680370","1424 Primrose Ln Lane","","2452.00","183","3176.00","515000.00","2019-10-18","","","","","","","SUGAR POND MANOR OF WELLINGTON","","N","E","2020-04-18","529000.00","","",""
"RX-10574647","73414404080010110","13955 Ishnala Circle","","2508.00","98","3595.00","439900.00","2019-11-01","","","","","2020-02-19","","PINEWOOD MANOR OF WELLINGTON","","N","E","2020-04-21","449900.00","","","2020-02-18"
"RX-10547651","73414402010030050","438 W Rambling Drive","","2322.00","451","3968.00","999999.00","2019-07-19","","","","","2020-12-07","","PALM BEACH LITTLE RANCHES 2","","N","E","2021-01-13","1199000.00","","",""
"RX-10639289","73414418010080120","15610 Enstrom Road","","3509.00","84","4798.00","1090000.00","2020-07-15","","","","","","","WELLINGTON AERO CLUB OF THE LANDINGS AT WELLINGTON","","N","E","2021-01-15","980000.00","","",""
"RX-10515483","73414429010000060","14470 Palm Beach Point Boulevard","","2174.00","667","11208.00","3995000.00","2019-03-23","","","","","","","PALM BEACH POINT EAST","","N","E","2021-01-18","4200000.00","","",""
"RX-10673387","7304413000001300","16028 Rustic Road","","1056.00","57","1364.00","1799000.00","2020-11-22","","","","","","","Rustic Ranches","","N","E","2021-01-18","17999000.00","","",""
"RX-10642286","734144121100000670","10742 Hidden Bend Way Way","","1392.00","74","1707.00","320000.00","2020-07-27","","","","","2020-11-18","","Wellingtons Edge","","N","E","2021-01-27","320000.00","","","2020-10-28"
"RX-10642288","73414411010320030","11619 Laurel Valley Circle","","1685.00","11","2084.00","400000.00","2020-07-27","","","","","2020-08-16","","SOUTH SHORE 2 OF WELLINGTON","","N","E","2021-01-27","400000.00","","","2020-08-16"
"RX-10640309","73424407030002460","2364 Merriweather Way","","5695.00","6","6643.00","950000.00","2020-07-21","","","","","2020-08-10","","OLYMPIA 1","","N","E","2021-01-31","950000.00","","","2020-08-08"
"RX-10644231","73414410290001230","12628 White Coral Drive","","2223.00","40","2794.00","430000.00","2020-08-06","","","","","2020-09-18","","WELLINGTON TR 43","","N","E","2021-01-31","440000.00","","","2020-09-08"
"RX-10604364","73414420180000080  0090","3794 Shutterfly Way","","2358.00","349","13232.00","15500000.00","2020-02-26","","","","","","","GRAND PRIX VILLAGE SOUTH","","N","E","2021-02-09","17500000.00","","",""
"RX-10600749","73424417020012340","3172 Hartridge Terrace","","2805.00","15","3462.00","474000.00","2020-02-13","","","","","2020-02-28","","OLYMPIA","","N","E","2021-02-12","474000.00","","",""
"RX-10657111","73414413080000370","4255 Siena Circle","","3140.00","148","4186.00","799900.00","2020-09-21","","","","","","","CASTELLINA","","N","E","2021-02-16","899900.00","","",""
"RX-10605801","73414418010110060","2835 Greenbriar Boulevard","","2267.00","366","3017.00","1300000.00","2020-02-27","","","","","","","WELLINGTON AERO CLUB OF THE LANDINGS AT WELLINGTON","","N","E","2021-02-27","699000.00","","",""
"RX-10605678","73414419010050090","15390 Ocean Breeze Lane","","4946.00","366","7191.00","2995000.00","2020-02-28","","","","","","","PALM BEACH POINT","","N","E","2021-02-28","2995000.00","","",""
"RX-10725751","73414426020001170","11174 Pacifica Street","","3002.00","3","3814.00","675000.00","2021-06-22","","","","","2021-06-29","","Wellington Shores/ ORANGE GROVE EST/","","N","E","2021-06-29","675000.00","2021-06-26","",""
"RX-10647297","73414413080000760","10531 Pisa Road","","2561.00","143","3572.00","789000.00","2020-08-15","","","","","2021-01-05","","Castellina","","N","E","2021-02-28","789000.00","","",""
"FX-10248227","73424407030001500","2193 Alworth Terrace","","3300.00","180","","429000.00","2020-09-07","","","","","","","OLYMPIA 1","","","E","2021-03-07","429000.00","","",""
"RX-10610188","73424407030002950","2186 Stotesbury Way","","5647.00","215","6854.00","1295000.00","2020-03-17","","","","","2020-10-18","","OLYMPIA 1","","N","E","2021-03-12","1295000.00","","",""
"RX-10550234","73414423090001430","3777 Moon Bay Circle","","2627.00","131","3463.00","359900.00","2019-07-26","","","","","","","ORANGE POINT TR B","","N","E","2021-03-18","399900.00","","","2021-03-18"
"RX-10701636","73414402020000030","833 Cindy Drive","","3770.00","3","8399.00","1495000.00","2021-03-22","","","2021-03-25","","","","PALM BEACH LITTLE RANCHES","","N","L","2021-03-25","1495000.00","","",""
"RX-10613210","73414403030050230","413 Old Country Road S","","2919.00","28","4194.00","599000.00","2020-03-30","","","2020-04-27","","","","PINEWOOD EAST 2 OF WELLINGTON","","N","L","2020-04-27","599000.00","","",""
"HX-905585","73414403140000111","425 Goldenwood Way","","1578.00","0","1578.00","149000.00","2013-02-06","","","","","","","TREE TOPS OF WELLINGTON","","","L","2013-04-04","149000.00","","",""
"AX-10826989","73414423100000300","11199 Winding Pearl Way","","2497.00","56","3478.00","414900.00","2020-03-03","","","2020-04-28","","","","ORANGE POINT","","","L","2020-04-28","424900.00","","",""
"RX-10552555","73414415070000210","2554 Players Court","","2438.00","266","3130.00","925000.00","2019-08-07","","","2020-04-29","","","","EAGLES LANDING","","N","L","2020-04-29","925000.00","","",""
"RX-10511855","73414417010720010","14596 Belmont Trace","","5123.00","413","16370.00","6250000.00","2019-03-11","","","2020-04-27","","","","SADDLE TRAIL PARK OF WELLINGTON","","N","L","2020-04-27","6250000.00","","",""
"RX-10379346","73414427000007050","4715 125th Avenue S","","6977.00","907","10758.00","29500000.00","2017-11-06","","","2020-05-01","","","","Palm Glade Ranches Unrec","","N","L","2020-05-01","36000000.00","","",""
"RX-10566427","73404413000003382","16738 Rustic Road","","1770.00","208","2350.00","599900.00","2019-10-02","","","2020-05-01","","","","Rustic Ranches","","N","L","2020-05-01","684900.00","","","2019-10-23"
"RX-10577902","73414419010080020","15411 Palma Lane","","4744.00","171","7197.00","4250000.00","2019-11-13","","","2020-05-02","","","","PALM BEACH POINT","","N","L","2020-05-02","4995000.00","","",""
"RX-10615703","73424418020002670","2233 Merriweather Way","","3094.00","23","4457.00","550000.00","2020-04-12","","","2020-05-05","","2020-04-18","","OLYMPIA PLAT 1 POD H REPL","","N","L","2020-05-05","550000.00","","",""
"RX-10612735","73414410010250070","1257 Mystic Way","","1723.00","39","2597.00","378000.00","2020-03-27","","","2020-05-05","","2020-04-21","","SOUTH SHORE 1 OF WELLINGTON","","N","L","2020-05-05","378000.00","","",""
"RX-10567350","73424407050024090","9678 Via Grandezza E","","3288.00","213","4018.00","525000.00","2019-10-06","","","2020-05-06","","2020-04-04","","BUENA VIDA","","N","L","2020-05-06","529900.00","","",""
"RX-10604600","73414414060000250","11905 Maidstone Drive","","5946.00","70","7423.00","3799999.00","2020-02-27","","","2020-05-07","","","","MAIDSTONE","","N","L","2020-05-07","3799999.00","","",""
"FX-1002435","73414424050003290","10606 Versailles Bl","","4500.00","0","5600.00","995000.00","2009-04-26","","","","","","","Versailles","","","L","2016-04-09","98500000.00","","",""
"RX-10417591","73414333010020360","13377 Doubletree Circle","","3233.00","21","4559.00","499000.00","2018-03-26","","","2018-04-16","","","","PINEWOOD OF WELLINGTON","","N","L","2018-04-16","499000.00","","",""
"RX-10602559","73414401020040080","1273 Beacon Circle","","4123.00","57","4993.00","544700.00","2020-02-19","","","2020-05-09","","","","BLACK DIAMOND PH 1","","N","L","2020-05-09","563700.00","","","2020-05-01"
"RX-10599629","00424408010010050","8902 E Estate Drive","","3561.00","91","5027.00","1099000.00","2020-02-10","","","2020-05-11","","","","BANYAN","","N","L","2020-05-11","1099000.00","","",""
"RX-10571279","00414425030000170","4465 Barclay Fair Way","","2000.00","204","2344.00","179000.00","2019-10-20","","","2020-05-11","","","","Wycliffe","","N","L","2020-05-11","189000.00","","",""
"RX-10604824","00424407010000720","1469 Stonehaven Estates Drive","","3600.00","74","4595.00","519000.00","2020-02-27","","","2020-05-11","","","","STONEHAVEN","","N","L","2020-05-11","549000.00","","",""
"RX-10600678","00414435010000750","11294 Hawk Holw","","9000.00","85","10809.00","2850000.00","2020-02-12","","","2020-05-11","","2020-04-22","","HOMELAND","","N","L","2020-05-11","3500000.00","","","2020-02-27"
"RX-10550399","73414408010410070","14984 Roan Court","","3683.00","288","5247.00","1325000.00","2019-07-29","","","2020-05-12","","","","PADDOCK PARK 2 OF WELLINGTON","","N","L","2020-05-12","1325000.00","","",""
"AX-10830398","73414410350000560","12115 Sunset Point Drive","","1562.00","382","2079.00","229000.00","2020-03-08","","","2021-03-25","","","","MONTAUK HARBOR","","","L","2021-03-25","229000.00","","",""
"RX-10502612","73414424050001590","10301 Trianon Place","","3327.00","226","4334.00","585000.00","2019-02-07","","","2019-09-21","","2019-09-20","","VERSAILLES","","N","L","2019-09-21","587000.00","","",""
"RX-10427880","73414415230000420","2981 Blue Cypress Lane","","3932.00","512","5216.00","2199000.00","2018-04-27","","","2019-09-21","","","","BLUE CYPRESS","","N","L","2019-09-21","2350000.00","","",""
"RX-10531572","73414409020130060","1591 Wiltshire Village Drive","","2793.00","89","3758.00","850000.00","2019-05-17","","","2019-09-22","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","L","2019-09-22","895000.00","","","2019-06-06"
"RX-10562390","73414420060000380","14205 Stroller Way","","2571.00","241","3498.00","1999999.00","2019-09-19","","","2020-05-17","","","","Equestrian Club Estates","","N","L","2020-05-17","2200000.00","","",""
"RX-10606599","73414424050003710","10573 Versailles Boulevard","","4891.00","74","6184.00","850000.00","2020-03-05","2020-05-08","","2020-05-18","","","","VERSAILLES","U","N","L","2020-05-18","850000.00","","",""
"RX-10547882","73414402030070090","12183 Stratford Street","","1633.00","21","2360.00","274900.00","2019-07-19","","","2019-08-09","","","","SOUTH SHORE 4 OF WELLINGTON","","N","L","2019-08-09","279000.00","","",""
"RX-10529285","734144110900000410","11950 Donlin Drive","","1869.00","94","2304.00","359000.00","2019-05-09","","","2019-08-11","","","","PARK PLACE OF WELLINGTON","","N","L","2019-08-11","364900.00","","",""
"RX-10615157","73414401040060560","10705 Old Hammock Way","","2836.00","37","3546.00","500000.00","2020-04-08","2020-05-11","","2020-05-19","","","","BLACK DIAMOND","N","N","L","2020-05-20","520000.00","","",""
"RX-10605170","73424407030000280","8983 Alexandra Circle","","2325.00","30","4230.00","425000.00","2020-02-28","","","2020-05-21","","","","OLYMPIA 1","","N","L","2020-05-21","425000.00","","","2020-04-30"
"RX-10597521","73414424050002810","10778 Versailles Boulevard","","5787.00","110","7078.00","1045000.00","2020-02-02","","","2020-05-22","","2020-04-06","","VERSAILLES","","N","L","2020-05-22","1050000.00","","",""
"RX-10587203","73414414290000040","11194 Isle Brook Court","","2935.00","153","4320.00","1499000.00","2019-12-23","","","2020-05-24","","","","BROOKSIDE 3","","N","L","2020-05-24","1549000.00","","",""
"RX-10616477","73424417020009210","2907 Shaughnessy Drive","","3308.00","40","3936.00","499900.00","2020-04-16","","","2020-05-26","","","","OLYMPIA 2","","N","L","2020-05-26","499900.00","","",""
"RX-10650576","73414434010020070","5261 Laredo Way","","5980.00","244","9742.00","12000000.00","2020-08-28","","","2021-08-19","","","2021-08-19","WELLINGTON PRESERVE","","N","L","2021-08-19","11999999.00","","","2021-08-19"
"HX-10197576","73424417020008860","2944 Shaughnessy Drive","","2250.00","0","2688.00","365000.00","2016-12-23","","","","","","","Olympia 02","","","L","2017-07-10","395000.00","","",""
"RX-10555078","73414418010060060","15390 Earhart Place","","3248.00","286","4841.00","1250000.00","2019-08-14","","","2020-05-26","","2020-05-19","","WELLINGTON AERO CLUB OF THE LANDINGS AT WELLINGTON","","N","L","2020-05-26","1295000.00","","",""
"RX-10351662","7342441706001859000","9075 Dupont Place","","2822.00","0","3368.00","419900.00","2017-07-18","","","","","","","OLYMPIA 2","","N","L","2017-08-02","419900.00","","",""
"RX-10680070","73414426060000230","4647 Windward Cove Lane","","3375.00","107","4471.00","699000.00","2020-12-22","","","2021-04-12","","","2021-03-02","ISLES AT WELLINGTON 5","","N","L","2021-04-13","729000.00","","","2021-02-14"
"RX-10461886","73414415150000181","12500 Sunnydale Drive","","3778.00","628","5400.00","1250000.00","2018-09-07","","","2020-05-27","","","","HUNTERS CHASE OF PALM BEACH POLO & COUNT","","N","L","2020-05-27","1250000.00","","",""
"AX-10400844","73424407030004290","9864 Woodworth Court","","2824.00","61","5187.00","409000.00","2018-01-15","","","2018-03-17","","","","OLYMPIA","","","L","2018-03-17","409000.00","","",""
"RX-10330548","73424407050023620","9781 Via Elegante","","2374.00","249","3034.00","329900.00","2017-04-28","","","2018-01-02","","","","BUENA VIDA","","N","L","2018-01-02","384900.00","","",""
"RX-10345909","73424417020010610","9576 Phipps Lane","","2866.00","189","3463.00","469000.00","2017-06-27","","","2018-01-02","","","","OLYMPIA","","N","L","2018-01-02","479900.00","","",""
"RX-10382596","7314403140001070","529 Goldenwood Way","","1250.00","50","1350.00","249000.00","2017-11-16","","","2018-01-05","","","","Tree Tops","","N","L","2018-01-05","249000.00","","",""
"RX-10389068","73414409030001390","2044 Greenview Cove Drive","","3248.00","26","4158.00","700000.00","2017-12-10","","","2018-01-05","","","","Polo West Estates/Greenview Cove","","N","L","2018-01-05","700000.00","","",""
"RX-10387847","73414414350000110","2770 Long Meadow Drive","","4483.00","32","6501.00","2499000.00","2017-12-07","","","2018-01-08","","","","BROOKSIDE","","N","L","2018-01-08","2499000.00","","",""
"RX-10385821","73414426010000920","4129 Bluff Harbor Way","","2061.00","41","2810.00","379900.00","2017-11-30","","","2018-01-10","","","","ISLES AT WELLINGTON 1","","N","L","2018-01-10","379900.00","","",""
"AX-10329483","73414426020001080","11175 Stone Creek Street","","2739.00","146","2739.00","425000.00","2017-08-17","","","2018-01-10","","","","WELLINGTON SHORES","","","L","2018-01-10","439000.00","","",""
"RX-10282737","73414415210000030","12533 Cypress Island Way","","6858.00","425","8492.00","5900000.00","2016-11-11","","","2018-01-10","","","","CYPRESS ISLAND OF PALM BEACH POLO & COUN","","N","L","2018-01-11","5900000.00","","",""
"RX-10355696","00414435010000360","6120 Duckweed Road","","4130.00","153","5068.00","1360000.00","2017-08-01","","","2018-01-05","","","","HOMELAND","","N","L","2018-01-12","1400000.00","","",""
"RX-10388695","73414415210000070","12443 Cypress Island Way","","11654.00","32","8198.00","8878000.00","2017-12-11","","","2018-01-12","","","","Cypress Island","","N","L","2018-01-12","8878000.00","","",""
"RX-10385278","73414413080000240","4567 Siena Circle","","2561.00","45","3572.00","599000.00","2017-11-28","","","2018-01-12","","","","CASTELLINA","","N","L","2018-01-12","649000.00","","",""
"RX-10206239","73414332030220020","14744 Horseshoe Trace","","2863.00","695","3830.00","1050000.00","2016-02-04","","","2018-01-14","","","","Paddock Park NO 1 of wellington","","N","L","2018-01-14","1650000.00","","",""
